text_id	de
20504	그 사람은 진짜 제 영웅이에요!
20505	대학도 안 가고, 어릴 때부터 그냥 자기 기계들을 만들기 시작했대요.
20506	그 사람은 자기가 좋아하는 걸 하면서 이 마을을 부자로 만들었잖아요.
20507	그래서 저도 고등학교 자퇴했어요.
20508	폴리에스터 우리에 갇힌 하수인처럼 '그놈들'을 위해 인생 살고 싶지 않거든요.
20509	기분 나쁘라고 한 말은 아니고요.
20510	기분 나쁘네.
20511	안 나빠요.
20512	이 마을이 끝났다고 하는 루저들 말은 그냥 무시하세요.
20513	그니까, 풋, 전혀 아니거든요!
20514	여기 퀴키팔 하나면 사람한테 필요한 건 다 있다고요!
20515	그건 안 돼요, 형씨!
20516	여기 퀴키팔엔 베타맥스 테이프가 딱 하나뿐인데 그거 줬다간 사장님이 뒤집어질 거예요.
20517	그거 잃어버리면 저 완전 끝장이에요.
20518	여기 진짜 죽여주는 최신형 베타맥스 플레이어 하나 있어요.
20519	VHS가 망할 때 구닥다리 기술이나 붙잡고 있고 싶지는 않거든요.
20520	더 우월한 기술에 투자해야죠, 형씨!
20521	네, 진짜 신기하죠?
20522	살짝 취하고 보면 더 죽여줘요, 그리고...
20523	아... 음... 그러니까 제 말은...
20524	네, 경찰관님, 그거 바로 고쳐놓을게요.
20525	아, 미안해요, 형씨, 그거 다 떨어졌어요.
20526	아, 미안해요, 누나, 그거 다 떨어졌어요.
20527	보안관-레노가 와서 싹 다 가져갔어요.
20528	돈도 안 냈어요. 완전 별로예요. 진짜 별로, 진짜.
20529	우와! 연방요원들이 다시 왔네!
20530	이번엔 또 무슨 일로 마을에 왔어요, 형씨?
20531	이번엔 또 무슨 일로 마을에 왔어요, 누나?
20532	마무리 못한 일들 정리하러 마을에 다시 왔어요.
20533	저희가 뭘 하고 있다고 생각하시는지 솔직히 전혀 모르겠네요.
20534	저희가 누굴 죽이러 왔다고 생각해요?
20535	그 식물은 대체 뭐예요?
20536	왜 가게에 사람 잡아먹는 식물을 키우고 있는 거예요?
20537	베개 공장에 대해 뭐 아는 거 있어요?
20538	정말 그 공장에 대해 아무것도 모르는 거 확실해요?
20539	공장에 몰래 들어가 본 적 있어요?
20540	가봐야겠어요.
20541	아, 알겠다. '마무리 못한 일' *윙크윙크*!
20542	무슨 뜻인지 잘 모르겠는데요.
20543	네가 뭘 안다고 생각하는지 모르겠는데, 나한테 다시는 윙크하지 마.
20544	그러니까 '마무리 못한 일'이 무슨 뜻인지 안다는 거예요.
20545	저 쿨해요, 저한테는 안 숨기셔도 돼요.
20546	여러분의 험한 일에 대해서는 입 꾹 다물고 있을게요.
20547	여러분 완전 제임스 본드급이죠?
20548	살인 면허에 그런 죽여주는 것들 다 있고!
20549	그 '마무리 못한 일' 정리하러 오신 거면 저는 아무 말도 안 할게요.
20550	그게 '마무리 못한 일'이 뜻하는 암호 맞죠?
20551	아니요.
20552	에이, 말해줘도 돼요, 저 완전 입 무거워요, 형씨!
20553	혹시... 제가 그 '마무리 못한 일'인가요?!
20554	맹세컨대 저는 그냥 친구를 위해서 그 물건들 보관해주고 있던 것뿐이에요!
20555	제발 저 해치지 마세요, 형씨!
20556	*한숨*
20557	무슨 말씀이신지 모르겠는데요...
20558	저는 제 옷장 안을 들여다본 적도 없다고요!
20559	저는 토마토 화분인 줄 알았어요!
20560	저기 카운터에 있는 식물 얘기하는 거예요.
20561	우리 눈앞에 있는 사람 잡아먹는 식물 얘기하는 거야, 이 멍청아.
20562	휴! 순간 저 걸린 줄 알았네요!
20563	레너드, 잘 넘겼다!
20564	사장님이 카운터 위로 뛰어다니는 쥐들 좀 잡아먹을까 싶어서 키우신 거예요.
20565	손님들이 자기 먹거리를 설치류가 씹어먹는 거 보는 거 안 좋아하잖아요, 아시죠?
20566	근데 지금까지 한 거라곤 초콜릿바 훔치려던 애 손가락 하나 물어뜯은 것뿐이에요.
20567	그거 때문에 완전 욕먹었죠!
20568	팀블위드 역사상 최고의 업적이라는 거 말고요?
20569	네, 그거 말고요.
20570	아뇨, 죄송한데 그건 안 돼요.
20571	공장은 몇 년째 잠겨 있어요.
20572	아뇨, 형씨, 그 공장은 저 고등학교 졸업하자마자 닫혔어요.
20573	거기서 일하려고 지원서까지 냈었는데, 화재 나고 문 닫아버렸어요.
20574	그때는 척 밑에서 일하는 게 제 꿈이었는데, 지금은 그 사람처럼 되는 게 제 꿈이에요.
20575	척도 분명 퀴키팔 같은 데서 몇 년은 허비했을걸.
20576	야망이 있는 건 좋은 거죠.
20577	풋, 맨날 궁금하긴 한데, 그 건물은 포트 녹스보다 더 단단히 잠겨 있어요!
20578	브렛이랑 쳇도 못 들어가요, 걔네는 보안 시스템 해킹하는 법도 아는 애들인데.
20579	안에 부서지거나 도난당하면 안 되는 엄청 대단한 장비가 많은가 봐요.
20580	다음에 또 봐요, 형씨!
20581	{stand_nametag}안녕하세요, 저는 퀴키팔의 레너드예요.
20582	뭘 도와드릴까요?
20583	이 브랜드 위스키 파세요?
20584	어디 보자...
20585	네, 윌리가 마시는 브랜드 같은데요.
20586	왜요? 그 사람 무슨 문제 생겼어요?
20587	이 브랜드 위스키 마시는 사람이 또 있어요?
20588	사실... 없어요. 그걸 견딜 수 있는 사람은 그 사람뿐이에요.
20589	팀블위드 파크 오컬트 서점에 오신 걸 환영합니다.
20590	저는 마담 모레나예요.
20591	저주 때문에 오셨나요, 여름 세일 때문에 오셨나요, 아니면...
20592	...그 정장 보아하니, 제 세금 기록 때문인가요?
20593	요즘은 정장 빼입은 연방요원들이 자주 찾아오지 않는데 말이죠!
20594	저는 레예스 요원입니다, 그냥 몇 가지 질문드리러 왔어요, 부인.
20595	저는 레이 요원이에요.
20596	숨기는 게 없으면 두려워할 것도 없겠죠... 지금은요.
20597	뭐, 알겠어요.
20598	뭘 도와드릴까요?
20599	강가의 시체에 대해 아는 거 있어요?
20600	살인범 찾는 걸 도와주려면 뭐가 필요해요?
20601	아직 버섯 찾는 중이에요.
20602	그 버섯 여기 있어요!
20603	그 멍청한 버섯 구해왔어요.
20604	여긴 뭐 하는 곳이에요?
20605	진짜로 사람한테 저주를 걸 수 있어요?
20606	광대 랜섬한테 저주 걸었어요?
20607	그 멍청이 광대 랜섬한테 저주 거셨어요?
20608	본인에 대해 얘기해주세요, 마담 모레나.
20609	사연이 뭐예요?
20610	오컬트는 어쩌다 시작하게 됐어요?
20611	이 부두교 헛짓거리는 어쩌다 시작하신 거예요?
20612	왜 여기에 가게를 여신 거예요?
20613	왜 이런 후진 동네에 가게를 여신 거예요?
20614	안녕히 계세요.
20615	이 근처에서 일어나는 일은 다 알고 있어요.
20616	잘됐네요! 그럼 누가 이 살인에 연루됐는지도 아시겠네요?
20617	그럼 불어보세요.
20618	음, 지금 당장은 다 알진 못해요.
20619	*한숨*
20620	근데 손 좀 더럽힐 각오가 있으시면, 원하시는 답을 찾아드릴 수 있어요.
20621	손 더럽히는 거 겁 안 나요.
20622	요원 규정 어기고 싶진 않지만, 이 사건에 정말 단서가 필요해서요.
20623	답을 찾으려면 비전 탐구를 좀 떠나야 해요.
20624	근데 약간의 '도움' 없이는 그 공허 속으로 제대로 손을 뻗을 수가 없거든요...
20625	하수도에서 아가리쿠스 펑구스 비지오넴 델렉타멘툼 버섯을 구해다 주시면, 도와드릴 수 있을 것 같아요.
20626	그거 아마 규제 약물일 텐데요.
20627	그거 합법적으로 안 들리는데요.
20628	그래서 하시려는 말씀이...?
20629	좋았어어어어!
20630	이리 주세요, 오늘은 공허가 어떤 답을 주는지 한번 보죠.
20631	그래서? 이 짓 한 그 쓰레기가 누구예요?
20632	뭐가 보이셨어요?
20633	살인범이 별빛으로 움직이는 무지개 용이 아닌 이상, 저는 도와드릴 수가 없네요.
20634	근데 버섯은 고마워요.
20635	레너드랑 저 오늘 밤 아주 신나게 놀 거예요!
20636	완전 낚인 기분이네요.
20637	마약 소지로 당신을 체포해야겠는데요!
20638	잘됐네요! 제 딜러가 아주 훌륭한 증인이 되어줄 테니까요.
20639	이번 판은 당신이 이겼네요, 마녀 아주머니.
20640	이 카운티 최고의 오컬트 책, 지식, 서비스의 원천이죠.
20641	저주, 부적, 만병통치약, 진귀품이 필요하면 저를 찾아오세요.
20642	무슨 말인지 알겠어요.
20643	부두, 후두, 점술, 사기가 필요하면 저를 찾아오세요.
20644	됐어요! 알아들었다고요! 진짜!
20645	흥미롭네요!
20646	기침약이나 커피 필터가 필요하면, 퀴키팔로 가세요.
20647	당연히 할 수 있죠, 소비자 감시 단체가 뭐라 하든 상관없이.
20648	원하시는 대로 정확히 안 나올 수도 있지만, 영혼들이 하는 일은 신비롭거든요.
20649	그러니 불만 있으시면 그쪽에다 따지세요.
20650	저 그 저주 정말 자랑스러워요.
20651	그 인간이 재수 없게 굴어서 업보의 방망이로 좀 맞아야 했거든요.
20652	영구적으로 저주받은 얼굴이면 좀 심하게 맞은 것 같은데요, 부인.
20653	업보의 방망이 맛 좀 보고 싶으세요, 레예스 요원님?
20654	*꿀꺽*
20655	아뇨! 죄송해요! 부인!
20656	다음부터 절대 당신 화나게 하지 말아야겠네요.
20657	딱히 할 얘기가 없어요.
20658	오랫동안 길에서 제 기술을 갈고닦은 다음에 팀블위드에 자리를 잡았죠.
20659	결국, 사막에서 페요테 토하고 엉덩이에서 선인장 가시 뽑는 밤도 계속하다 보면 슬슬 지겨워지거든요.
20660	취해 있으면서 그걸로 돈까지 벌 수 있단 걸 깨달았을 때인 것 같네요.
20661	저는 진지한 영적 수행인 줄 알았는데요?
20662	제가 기대했던 대답은 아니네요.
20663	뭐라고 말씀드려야 할지 모르겠네요, 자기.
20664	저는 완전히 맛이 가는 게 좋고, 저주로 벌어들이는 돈으로 바하마에서 요트 타고 은퇴할 거예요.
20665	갑자기 직업을 잘못 선택한 것 같은 기분이 드네요.
20666	그 진동이요.
20667	이 마을은 어둡고 기이한 기운이 있어서 오컬트 사업하기에 딱이거든요.
20668	제가 들어온 그 신호 같은 그런 에너지 말씀이세요?
20669	아뇨, 요즘 허공에서 튀는 그 신호들은 완전히 다른 거예요.
20670	그게 무슨 의미인지는 모르겠지만, 좋은 건 아니라는 건 알아요.
20671	팀블위드 파크 오컬트 서점에 오신 걸 환영해요, 레이 요원님.
20672	팀블위드 파크 오컬트 서점에 오신 걸 환영해요, 레예스 요원님.
20673	까마귀는 정오에 날고 독수리는 내일 사냥한다.
20674	어둠이 가장 달콤한 곳에서 물이 가장 차갑다.
20675	바나나맨은 해질녘까지 찾을 수 없다.
20676	말은 집이 모르는 것을 안다.
20677	진짜 미쳤네요, 그렇죠?
20678	세일하는 거 뭐 있어요?
20679	세일하는 진귀품은 어떤 게 있어요?
20680	세일하는 이상한 잡동사니는 뭐예요?
20681	세일하는 다른 진귀품은 또 뭐가 있어요?
20682	세일하는 다른 잡동사니는 또 뭐가 있어요?
20683	장사는 어때요?
20684	어떤 손님들이 와요?
20685	여기 오는 미친놈들은 어떤 부류예요?
20686	그렇게 많은 사람들이 진짜 오컬트에 빠져 있어요?
20687	안녕히 계세요, 섬뜩한 아주머니.
20688	안녕히 계세요, 암흑 마법의 여주인님.
20689	여름 세일 1+1 50% 할인에 완전히 미쳐 있죠!
20690	무슨 말인지 알겠네요.
20691	진귀품이 눈알 있는 데까지 꽉 차 있어요!
20692	책이 여기저기서 쏟아져 나오고 있죠!
20693	그렇게 해서 오컬트 절약을 여러분께 가져다드리는 거예요!
20694	여름 세일에서 최대 50% 할인에 1+1까지!
20695	환불은 안 돼요.
20696	'죽음의 단검™'이 완전히 재고 과잉이에요!
20697	그게 뭘 하는 건데요?
20698	지금까지 별로 인상적이지 않네요.
20699	악마의 증오의 불길 속에서 벼려낸 아주 어두운 오컬트 아이템이에요.
20700	이 단검으로 누군가의 심장을 찌르면 죽을 확률이 꽤 높아요!
20701	와, 방금 소름 돋았어요!
20702	그럼 그냥 평범한 단검이랑 똑같은 거잖아요?
20703	저희 '주관적 투명 망토™'가 그야말로 불티나게 팔리고 있어요!
20704	투명해지기로 결심하는 것만으로 친구랑 가족을 어리둥절하게 만드세요!
20705	당신이 그들을 못 보면, 그들도 당신을 못 본다는 걸 기억하세요!
20706	놀랍네요!
20707	제가 들어본 것 중에 가장 멍청한 소리네요.
20708	'불확실한 지식의 매직 8 해골™'!
20709	머리를 흔들어서 모든 질문에 대한 답을 알아내세요.
20710	그냥 해골에 매직 8볼 박아넣은 거잖아요, 안 그래요?
20711	완전 인상적인데요!
20712	그의 정확도와 지식은 그의 출처만큼이나 알 수 없고 불확실하답니다.
20713	좀 더 안목 있는 고객님을 위해, '평화주의자의 무통 부두 인형™'이 있어요!
20714	온순하고 순한 분들, 혹은 원한 있는 불교 신자를 위한 거예요!
20715	업보의 대가를 치르지 않고 감정을 찔러 없애세요!
20716	구리네요!
20717	정말 좋은 아이디어네요!
20718	차원을 넘나드는 '3D 안경™'도 있어요, 세상의 픽셀을 없애드려요!
20719	이건 본인 책임하에 착용하세요, 그리고 경고드리는데...
20720	조작감이 더 뻑뻑하고, 그래픽은 형편없어요!
20721	됐어요.
20722	무섭게 들리네요!
20723	50% 할인 특가로 '초록 손가락 반지™'가 있어요!
20724	금속이 피부에 닿는 부분이 기분 좋은 초록빛으로 변하면서, 원예 실력을 높여줄지도 몰라요.
20725	원예 실력 향상은 보장 못 해드리고, 자극이 생기면 사용을 중단하고 가정의를 찾으세요.
20726	됐어요.
20727	엄마 선물로 정말 좋은 아이디어네요!
20728	마지막 남은 '진짜 카리브해 항해사의 머리™'를 구매하시고 다시는 길을 잃지 마세요!
20729	진짜 식인 부족 주술사한테서 갓 배로 실려 왔어요, 그냥 들어 올리고 빙글빙글 도는 걸 보세요!
20730	보호용 눈알 목걸이가 빠져 있어서 이 마지막 하나는 싸게 팔고 있어요.
20731	좀 역겨우면서도 좀 멋지네요.
20732	물지는 않았으면 좋겠는데요...
20733	방향을 찾아야 하는 고객님을 위해 '북쪽 가리키는 부적™'이 있어요!
20734	그냥 끈에 나침반 달아놓은 거잖아요.
20735	나침반처럼 보이긴 하네요.
20736	아뇨, 이건 지옥의 스카우트 대원들이 직접 쓰던 아주 어둡고 강력한 오컬트 방향 탐지 유물이에요!
20737	헛소리네요.
20738	우와!
20739	레너드 덕분에 '사이렌의 펜™'이 거의 다 팔렸어요!
